,sentiment,id,sentence
351072,0,2018208531,@DaniiHeartsLiLy LOL like your status.It's cause of all this shit on wikianswer and the Poem thing  BUT SUUURE URE LOVED BY ALL UR fRIENDS
351191,0,2018277896,&quot;They're gonna make a movie about you..the broke &amp; homeless law student wears gucci&quot;~My momma 
351237,0,2018325699,à¸«à¸£à¸·à¸­à¹à¸¡à¹à¸?à¹à¸à¹à¸²à¸à¸°à¹à¸à¸ hack twitter 
351250,0,2018328614,@loveka Noooo! That is the worst news ever! 
351344,0,2018497379,"Home alone AGAIN. My dad just left. I don't have my phone or his # handy, so I can't ask him to buy me a breakfast burrito and horchata. "
351379,0,2018505458,My art and history coursework isn't going to do itself... 
351498,0,2018631793,@midnitemamacita and how he never calls radio stations. that was his first time... well he thinks he jinxed you.  he said sorry.
351543,0,2018646726,"Ooh man, the lack of two finger scroll on this Powerbook is really a problem with Tweetie "
351561,0,2018649688,@RealHatter Have you tried any good wines lately? And I've been busy and haven't been on much. I miss everyone 
351652,0,2018730660,@lucyntn doesn't this one look a bit old to play Mac? Sometimes I like her and sometimes I don't get why they cast her. Miss Ashley 
351717,0,2018779195,"im sick with a sore throat, bad coff, and fever  i hate being sick :'("
351757,0,2018820439,@tmBoyGENiUS ima fuck up n let the world c my # 
351786,0,2018825656,"oh no, just received first twitter porn direct messages. may have to turn off email notification of dm's "
351831,0,2018837643,"At work bored, bored, bored. "
351917,0,2018939875,is cleaning.    not quite what I wanted to do on this vacation.
351976,0,2018967728,"Stuck on a plane AGAIN!!!! Praise Him church!!! I think we're gonna miss our show, sorry wyoming   #fb"
352096,0,2019061023,@sandra101s booo not fair lol ya cheatin on me lol ya supposed to wait for me
352118,0,2019066945,my batteries won't charge 
352196,0,2030656450,@powterpuffchick young love cancelled tonight  what nowwww
352314,0,2030864058,"@Thairose: Don't sound so miserable. If lunch wasn't normal, you still got dinner ; )     : |    Must Have ID"
352322,0,2030866647,ugh... ok i'm starting to get really depressed about being inside my tiny apartment all day every day...    wish i had cable at least
352624,0,2031237914,@Health4UandPets I am so shocked can  only imagine how u are honey!Just know ur such a gr8 mama &amp; such loving&amp;sweet person!It just unfair
352676,0,2031247330,"Home, cramped up... I hate this part of being a woman "
352766,0,2031330788,"SCHOOL IS FUCKIN BULLSHIT! SOME FUCKIN BULLSHIT lol, in english 101 trying pass this fuckin final"
352773,0,2031332152,"Blegh, why is it so difficult to play We the Kings songs on acoustic "
352863,0,2031371124,my mouth hurts so bad it was hard to eat... 
353017,0,2031664363,"the bookstore doesn't have my book and hw is due, american apprl wont let me exchange my tee, and sophias doesn't have my fave chkn. WTF? "
353145,0,2031856387,@pikestaff ...I like the white one. 
353282,0,2032138970,@remysweets i'm trying to get her out to alhambra palace tonight... wish you could go 
353468,0,2032503097,I need a nap. 
353510,0,2032531065,"I am sooo tired. This morning has been far less than favorable. Redo? Nope? Not possible? Psht, lies! Wish I was on vacation "
353515,0,2032532237,lost her cellphone yesterday. 
353768,0,2033043778,Youtube is crazy slow today. 
353822,0,2033411273,There is a baby fox across the street. He is scaring Sabrina 
353890,0,2033493558,@brdlyleon yeah I have sats Saturday too  but I'm just trying to study
353907,0,2033496311,i dont want children. i dont want children. i really dont want children... but i have to have them anyway cuz danny want them   
353922,0,2033634417,@janie2305 @janie2305 I know!!! DOI i miss it
353994,0,2033784428,Bored and pissed off 
354161,0,2039652024,Effin' mood swings. 
354223,0,2039665664,"No one wants my crap on craigslist.  Ebay time, I s'pose."
354247,0,2039671055,hungry...  still didn't have dinner :S and its 10:30pm
354371,0,2039694619,"Photo: *my desktop friday. â¦told you all - diff pic, but she nvr fails  &amp; STILL boccu icons a-cluttering... http://tumblr.com/xbz1yfns7"
354378,0,2039696157,"@RumRunnner i know man that's what i planned on, being all early and gettin on the new terminator ride, but it didn't happen "
354495,0,2039733557,"@stroughtonsmith  condolences, take care"
354641,0,2039788701,He has a fucking hole in his foot now.... wtf - rusty screws through the foot for the the lose.... gawd.... 
354663,0,2039795001,@estyypie aw sweetie. so it's bad? 
354752,0,2039814962,Stupid Ym... No Status is being shown... 
354788,0,2039822640,"6:52 i suppose i better get up and get ready for school  im so tired and i feel kinda sick, but have a nice day everyone x"
355385,0,2043902585,pritty sure i failed my math finale 
355552,0,2043964534,Ok I was putting together my new livejournal layout and now Roger's got broken? It was the previous match which was supposed to be tricky 
355590,0,2043991226,Today is THE BIG MOVE DAY. The rest of the week will be trickling. No more Internet access at home! 
355643,0,2044005222,@TrevMurphy Nah mate - I think it's the end of me.    I will cease to exist before you know it! lol Thanks for the concern tho!  =]
355726,0,2044039438,"man! i keep forgetting that it's summer! it's making me sad  ha, i was txting this guy after school yesterday and i said that i missed him"
355784,0,2044052521,I had to finish payroll early to work on this project for the laywers that i so dont feel like doing 
355814,0,2044064996,Is in floridddaaaa. But its raining 
356344,0,2044250516,Man kids r sumn else on this bus 
356474,0,2044298648,@Lena_Von_Doom It hasn't arrived yet. 
356481,0,2044299974,crushing thera flu and still feels like shit ugh  ...and im hungry with no food..life is sucky right now.
356622,0,2044350988,@Bunnieblog the pic was cropped. 
356645,0,2044356622,@Ilkee aww  that happend to me before as well. bad twitter
356849,0,2044423766,"@antonioj Yeah, I know... Maybe I'll look into it when I have the time, but atm I'm way too busy with other things "
356883,0,2044434064,"@creamteam every other job ive had, we always got out at either 1 or 3...this job, not at all"
357070,0,2044512697,reformatting my resume while I wait for my interview... no work on set for me today!  
357298,0,2044610984,I woke up sick.. I mean REALLY sick 
357349,0,2044618863,@bones5432 too fun! give hugs to your mom and dad..its raining here.no tennis or golf for phillip
357416,0,2044683874,class = done! java city to the rescue since my cupboards are empty and i have no coffee 
357446,0,2044725071,"is not happy. This morning LastMinute.com refuses to take my order, and now the flights to Amsterdam for tomorrow have gone up by Â£100."
357538,0,2044758141,"@TwinkyDinkx first one is AMAZING. first episode was confusing but it hooks you after 2nd  i LOVED the 1st one, and peter had the hair"
357541,0,2044758429,"@MikehGotBalls eff u, I'm so pale   Oh the poll? Just to know if I could beat him :3"
357544,0,2044759225,Had to take the baby to the Dr. today! I found out she has to have surgery! 
357667,0,2044846797,I hate when the Trending Topics are about food. It makes me hungry. 
357841,0,2044975451,@Nikeicia143 lol nah..not yet. jus noticed battery is in red again
357871,0,2044981393,"@davidchoimusic Good luck and have fun with your concert, unfortunately i can't be in NY    GREEZ PAT FROM GERMANY"
357953,0,2045033415,"@emeraldjaguar with CA budget issues, they may not have school in the fall. or they'll start in october. "
358082,0,2045126256,Finally in LA. But its drizzling out  anywho... Hows everyone's day so far?
358121,0,2045144063,hungry but no one is answering their phone 
358158,0,2045151202,Nooo! Sitting in lib &amp; trying to work! But some idiots built up a stage in the front and are playing loud music...which is acutally cool 
358168,0,2045152757,@emalea thanks...too bad I can't listen. 
358193,0,2045161332,"Quarterly performance for my company came out today, still no raises or bonus'... Yay for incentives "
358242,0,2045171739,It was working. Go to work come back and it's down again. 
358302,0,2045196028,"More theatre tonight - 'Amongst Friends' in Hampstead ... not supposed to be very good, but we'll see ... Everton fans ruining my commute "
358542,0,2045308066,"@caitysparkles Hope you're not worrying yourself sick, girlie. "
358669,0,2045342850,"Awwwz.... I miss my friends already!  Oh well, hopefully I will get the chance to see the majority of them over the summer. Stomach hurts!"
358679,0,2045400231,absolutely pissing it down outside... 
358756,0,2045424713,Chlorine pump at our city pool blew up yesterday.    No swimming this weekend.
358794,0,2045433575,i didnt tweet the whole day! tweet. gonna retire now. working whole day tmr 
358795,0,2045433707,Bummed out on a Friday 
358826,0,2045470611,i have no friends(emailing me) 
359035,0,2045545098,"Cant wait to have good time tonight, &amp; Tomorrow is family day, my cousin is graduating, So exciting... my mom is the only one missin out "
359045,0,2045546856,last day at the beach 
359100,0,2045604752,"@TMC1025 No kidding. He needs to do an NYC show, like yesterday. Not all fans are in college or willing to go 2 hrs out of their way."
359200,0,2045661020,Happy/sad. Maybe it's the weather or maybe it's just everything that is going on.  What a mess.
359213,0,2045677000,@acorns_lamppost @burrrbank I just showered and will be ready at 3ish. will bring the sounds... i only have no doubt on my ipod
359293,0,2045717741,my macbook has been running slow lately  wonder if it has a virus...? i thought macs didn't get viruses! maybe it has the swine flu???
359405,0,2045800082,"This is either severe pms, or im truly a bipolar biatch. Im in a pretty crappy mood and being treated like im stupid doesnt help "
359407,0,2045800762, she found me!
359435,0,2045806101,feel like a cow. to many calories today  i hate food.
359498,0,2045828064,"Both girls' allergies are out of control and required a doctor's visit. They're ok, but snotty. Ewwww! And Ella may have a UTI.   "
359508,0,2045829983,rt @KaewGB: Disappointed with a low-performance me tonight.  Gonna work harder tomorrow.
359528,0,2045842613,@Aneesaah__x i feel like shit bcz of that sadaf thing 
359619,0,2045912566,Listenin to old mac mall missin the bay  dang folks
359818,0,2046042471,No one needs boat gas on this yucky day. Let me go home maple ave marina 
360155,0,2046194912,"going away party tonight. the party should be fun, the going away.. not so much "
360249,0,2046276986,This has seriously been one of the longest weeks in recent memory. FML 
360403,0,2046378178,@AhmNoHere No fair! I wanted Chinese tonight but can't 
360418,0,2046379828,@clozapinedream YES. YES IT IS. I think it's FF. 
360432,0,2046382562,@chrissanese Best game ever on the PS2. I still haven't beaten it yet; keep getting stuck
360448,0,2046384720,"damn it katie, now I want sea food "
360499,0,2046399953,To be a carrot or a lobster?  Right now my skin has chosen lobster 
360613,0,2046491825,about to leave work and head to midway.  i am SICK of traveling.  i wanna stay home.  waaaaaaaaaaaaaah! 
360836,0,2046583193,@editblog awws that hurts 
360976,0,2046673888,P.........! IGONNA MISS YOU! :S 
361010,0,2046681048,"Nothing like waking up extra-late to some Blood, Sweat, &amp; Tears tunes! I have to go to bed extra-early tonight, tho.  SAT's 2morrow"
361072,0,2046725493,@Helgeson26 I'm sorry
361131,0,2046769567,"saw night at the museum 2 today, made me lol. nooooow need a break and turning depressed by memories  errrrggh"
361297,0,2046845909,"@NASCAR_TNT well crap, that means kevin's in the back again   that's the bad part about rain, it only helps those in the lead even more "
361378,0,2046904374,KAY SO I DIDNT HAVE SUBWAY.. LINE WAS 2 BIG.. HAD TBELL WASENT WHAT I WANTED BUT WILL DO....  TRYNA STAY AWAY FROM FAST FOOD SO SO HARD
361382,0,2046905226,@untitleddesign yes  btw how did you know I was a lush? we've never met in RL
361462,0,2046927220,My mom has to pay 725 a month for sarah to go to school.
361575,0,2046967798,I can't find my camera  It's in one of these grown boxes. Not sure which. I'll have to steal pics from @raquelita Flickr stream again!! ;)
361720,0,2047038641,Sittin at the mall with erin and jordan. Dont wanna run out in the rain 
361878,0,2047115534,Is this a joke? Did anyone watch my new video? It doesn't even have 350 views  Now I'm super bummed! http://tinyurl.com/shakeit111
361989,0,2047198254,"is tired and wants to do more, but has no energy to do it... "
362115,0,2047256148,i've wasted my time making ANOTHER background! i really hope this one works!  :/
362224,0,2047333051,@buffyTVSrox @Unusual_Peanut @jason_isaacs Why is no one at the Dollhouse LPW? 
362247,0,2047338367,"@thechrishaley No way! You were on it!  Arg, I think toward the end I must have copied, selected and deleted. "
362698,0,2047520017,They're gone 
362706,0,2047521604,"@leslie__ann trip with grandma got cancelled, she broke her toe  !! sosad. but...it means that i'll be at javi's party tomorrow!"
362725,0,2047555345,Just came back from the dentist. Had a root canal done!!! Not so painful .. but i still got teary eyes  Ohh and my mouth is ultra numb!!
362821,0,2047583109,Dude so not only am I not getting paid for the rest of today we aren't getting our paychecks 
362862,0,2047599313,@RichOink i dont have money to spend on krispy kream right now.  i had to pay rent today..
362889,0,2047604326,So what does tonight hold? Naked sleepwalkers? More estonian prozzies? Shaggers on the stairs? Vomit in the lift? All probable and likely 
362931,0,2047614563,Oh man. I cut off my toe nail in a very painful manner in the bounce house. Its all sweeny todd on my toe!  someone kiss it better lol.
362994,0,2047635041,@Impala_Guy YEAH thatÂ´s really MUCHO better buuut trinking alone is no fun 
363103,0,2047671625,@valwears I got to eat but didn't get the mag..Wal Mart was toousy and I didn't have enough time. It'll have to wait until after work 
363369,0,2047822991,@myinnersexygirl oh...no really? That's just awful Dear! 
363378,0,2047824978,"Geez, guess it's time I get physical fax set up. Brand new in box for about 5 years. Spent afternoon trying to send fax from computer!"
363390,0,2047826687,@gg_the_undead oh fuxticks  sorry lovie.
363397,0,2047827989,@Rhodora5 NAVY. They didn't have purple ones in my size.
363517,0,2047869078,@mskathy Ouches... 
363538,0,2047874299,Last full day in Panama..leaving tomorrow morning. Very upset about leaving the beach. 
363540,0,2047874795,@VividVal yea its not so good tho its really shitty 
363700,0,2047922907,@kellynadams I know you're poo  lol
363782,0,2047952534,&quot;i look at your photograph all the time. these memories come back to life &amp; i don't mind.&quot; i feel like you have been gone forever. 
364202,0,2048088005,Another thing I seem to have inherited from my parents: Lack of direction. 
364222,0,2048091782,I've gained weight :/ how do I lose it when I cnt run 
364256,0,2048107027,cramps.... 
364439,0,2048159570,my.heart.is.broken &lt;'3
364473,0,2048171401,"@gisellesmommie what did I miss? not listening to RR, had clients in my office! "
364694,0,2048275747,@AngelAstra ikr?! i wanted to cry for him the poor vulgur piece of trash  but apparently it was all acted out and planned
364817,0,2048340323,@lannyANH HAHAHAHA fa shoooooooo. he'd make a lot of money flexing and mooning everyone :$ I still get nightmares from that 
364879,0,2048359443,I've now crashed my car lol...3 days afta gettin it
364967,0,2048386353,"hates cleaning the bathroom, it doesn't help that it is all white. "
364980,0,2048390002,@netcitizen is it? a fellow who recommended my name for #followfriday. Never occurred he could be a bot 
365016,0,2048403953,"On the train home after a fantastic show! Her actual birthday tomorrow so lots planned. Shame about the weather, no bbq "
365048,0,2048411721,I have the WORST sunburn ever 
365231,0,2048470974,has the munchies.. an ders no munchies to munch! 
365250,0,2048475187,":/ Girlfriend is leaving OSL airport in 15 minutes to Copenhagen, and i wont see her before Friday 12th"
365721,0,2048613793,"@stxr saw. I'm pissed at Maxis for apparently making it near impossible to mod, hack and make CC. So fuck the sims 3.  *bitter grapes*"
365815,0,2048638814,@Rockbuddy that sucks 
365876,0,2048656804,@dearvaliant I don't think I am 
365878,0,2048657891,@summerburtech This is how I feel lately about what it is we have: http://bit.ly/HRrgz 
366040,0,2048706468,i wanna see ma boo 
366102,0,2048719757,something came up and can't make it to shadow dancer tonight  round 2: jokers of the scene tomorrow
366283,0,2048817857,@RufusHound Noo... got tickets 4 Comedy Cafe Fri12th cos UR supposed 2 B on-but U R also doing IOW.. so UR not gonna be there R U?  gutted
366295,0,2048820288,@nay_nay84 omg ya i do! i just now noticed the purse i wore today the chain with a flower attached is gone! now im sad
366341,0,2048834430,@pricetom the torchsong curse got you too! I hope you feel better soon 
366354,0,2048837224,Wrote 2 new posts on my neglected blog  if ur intrestd on my thoughts of Bing and pudding ice-cream then read it  http://bit.ly/15PqXe
366466,0,2048871137,This rainy weather is depressing me... 
366622,0,2048913080,@chloemichelle15 Yeahhh :'D I can't wait!â¥ â¥ But that's way in July
366707,0,2048937227,omg katie n peter stateside is shit 
367196,0,2049137360,Watchin movies...wish my baby was here 
367295,0,2049159149,I hateeeee GCSEs 
367372,0,2049179635,"@TennesseeWaltz Safe driving, bb. I'm pissed I missed you online earlier. "
367394,0,2049184038,"just found out that because of the weather, day 1 of my softball tournament is cancelled so im not going to Jersey till Sunday"
367428,0,2049194438,Mr Indigo having a great time in New Orleans............ so why am I still at home! 
367617,0,2049244857,"American Apparel is hiring...too bad I have to get a job in Blair, not Omaha "
367689,0,2049262875,@19fischi75 ey common - think ya misundastood - my life is boring! - only work an sometimes fun with friends - thats all!
367799,0,2049316694,"@shawneda Thanks, Shawneda for making me sound so cool &amp; sweet. LOL #followfriday  I think I'm ice cold at times, too. "
367945,0,2049354496,@JonathanRKnight. It's my favorite show to watch on Sundays but I loved Prison Break- but alas it's no more! 
368144,0,2049408396,@sashagrey  &quot;money for AIG&quot;  watch out AIG is now 21st century insurance. they did a little name change to fool people
368405,0,2049495205,aw man :| i feel so ill and can not find baby wipes to take my makeup off ! i hate sleeping with it on  ... good morning sticky eyes !
368452,0,2049524920,is seriously contemplating strangling certain staff members.. and not just the servers.. 
368636,0,2049576359,@alba17 I want donut
368967,0,2049701669,i cant stop watching beat again 
368982,0,2049705083,@yami_mami And u still aint followin me!!! I'm sad!!!!! 
369077,0,2049745641,@incubrat is snoring at 7:24 on a Friday.
369109,0,2049755232,@donnam13 better eat extra. I don't think I'd trust the sushi in Vernon.
369194,0,2049778028,Working! And I have a headache 
369224,0,2049824709,I accidentally started to sing along to a Miley Cyrus song. 
369676,0,2049944493,sold out Grizzly Bear in Toronto 
369748,0,2049962202,@deZaired08 ugh. Thnx for sharing. Now I taste them.
369786,0,2049968512,"@katiebabs got nothing to say about job, that sounds bad. Here have some more ramen. (I suck at this  )"
369990,0,2050019360,@yurple67 At my Great Aunt's Funeral
370069,0,2050040181,she is probably doing her husband cus she didnt answer  guess i wont talk to her today  hey @julianantonio wanna talk to me?
370160,0,2050068065,hell is not being able to find a font in the ocean that is the internets 
370392,0,2050127309,"owwww it hurts...messed up my leg earlier today, it hurts to walk. "
370394,0,2050127659,@LashesbyToya YES!!! those r the ones i had! About 4 years ago.  So sad......
370404,0,2050130256,oooh the new cd of  mitchel musso it's perfect! I need one! But don't sale it  here in Brazil 
370645,0,2050193073,I wish I lived in America 
370755,0,2050222797,Soar throte  must b from all my ISP stress
370821,0,2050239429,"@jonaskevin okay topic huh, how bout swine flu? im worried sick bout my bf.. he has kinda symptoms of that flu "
371115,0,2050335778,"Anyone know how to updated the GeForce Driver on a macbook pro? Can't find much info online, and PS CS4 is hocking me off right now"
371227,0,2050369544,@thenotoriouskid: Don't know linkage 
371367,0,2050409044,"ugh, just back home, my neck is killing me and i have to play house wife again  summer is killing me!!"
371476,0,2050435546,"Darn, I didn't win Shipwreckbeads' weekly newsletter giveaway.   It was $500 this week! You have to sign up to their newsletter to win."
371497,0,2050440215,@emmahaley it didn't go too good 
371777,0,2050516471,Just woke up from a nap. Still kinda tired :/ I want some red and green sour patch a lot of people ate them in class today 
371827,0,2050527542,@stephaniepratt say Hi to her...I heard she ended her relationship  they were such a cute couple...
372245,0,2050667493,does not feel like friday night 
372340,0,2050687479,Em refuses to dance as well  @grfestival
372593,0,2050801337,last day of school  never again
372980,0,2050897431,"So Long, Sweet Summer. "
373022,0,2050907823,Watchin my kid play ball.  we are behind.  ianwoc
373061,0,2050917278,i forgot it was my dad's birthday after membering earlier in the week.  i'm SUCH AN ASSHOLE. 
373306,0,2050976041,jager bombs by myself 
373349,0,2050986829,"@oXQuinzelXo it's for a good cause though!!! congrats in advance though, sorry i can't be there "
373555,0,2051035759,"back from the show, about to sleep .. so tierd "
373635,0,2051058753,"gone to bed, dont feel good "
373721,0,2051076580,"@quietfanatic bad enough, yes. "
373741,0,2051084040,@LilKCCeleb I haven't   ... I'm so 2000 &amp; late when it comes to those fancy nice things.
374017,0,2051155485,I don't like it when Twitter goes bye-bye... 
374147,0,2051180684,"@kimbahley YOU FUCKING WIN, of course. every time i'm in farmington I forget to go to Hannaford. "
374299,0,2051215710,Uhhhh I just fucken saw a cocaroach. 
374524,0,2051257140,"@raychulll im sad i cannot be one of those people  however, i cant feel my legs."
374540,0,2051261309,wanting someone to cuddle with... I left cooper (aka my longhorn boyfran) back in atx.  sweet dreams my loves.
374558,0,2051264989,SATS TOMORROW OH NO 
374585,0,2051269789,@sharonginelle I'm sorry you're cranky and PMS-y...  And... What's Fmeverything?
374640,0,2051281823,I have a BAD headache 
374727,0,2051303091,I think I mite hate twitter  (sigh)
374759,0,2051310353,this TweetDeck is still going crazy... 
374822,0,2051323380,Why is twitter always worse after they fix it? 
375010,0,2051363994,I have a little bit of a headache and I kind of feel sick 
375116,0,2051389088,"Have fun @jefftomyleft, @amytee, @beefchurro and happy birthday to @urbanbutterfly!!! Wish I could be there! "
375163,0,2051398297,@mojodisco. . I hope you feel better to morrow 
375309,0,2051428113,@SheWillCutUDry wb bb! you're lucky u were gone during twitter maintenance! it was a long wait  haha
375362,0,2051442513,Sitting at home  missing Michael Ryan.
375409,0,2051450907,@Twitter.... Why do you hate me? ....I thought we were friends!!! 
375524,0,2051478037,@EugeneSt I know! My sleep schedule was all out of wack last night. Not cool! AND then I worked 12 hours today  wtf is that! How r u?
375764,0,2051526333,Graduation partying. Ugh leave raking tmro.  band money. Oh well. Whatever.
375908,0,2051559540,@illestrated i aint dranking tonight  TOMORROW THOUGH
375917,0,2051560451,@yayKIMO who is leaving?! 
376417,0,2051670531,"I still need him in my life, and everyday i think of him. Even if he doesnt think about me. Te extrano. *sigh* Lukiii. "
376491,0,2051688588,here Heka bored on a Friday  lol But its Kul
376511,0,2051691908,"@tommcfly: HAHA ,ME TOO "
376639,0,2051719604,"Why did i choose carrots as a snack when we havve chips, ice cream sandwhiches, creamcibles and cookies in the house what am i on "
376641,0,2051720368,@StewartKris HEY! WHQAT HAPPENED 2 YOUR OLD TWITTER?  DO I BLOCK THE OLD ONE?
376642,0,2051720502,@F0K4 i cant play dota with this shitty pc
376678,0,2051729217,Wanting to be home in Texas to see my family and friends..  I need school to be over now!
376728,0,2051741603,STOP! playing with my delirium! delirium - ladyhawke. they dont play the song here 
376736,0,2051743316,"@sendchocolate - yeah, but I think some people thrive on making others feel that way... something about the internet &amp; wackos "
376855,0,2051768757,"enjoying a lie in, listenting to the rain "
376918,0,2051781502,I need WiFI on my iPhone ahhhhhhhhhhhhhh 
376934,0,2051785357,Work in a couple of hours 
377152,0,2051835957,I do not enjoy not being able to breathe out of my nose while laying in bed 
377198,0,2051847705,quite fancy herself in heels. if only they dont bite 
377237,0,2051854588,Fuckin bored ugghhhh that's fucked up I wanted to watch hangover even though I already saw it  stupid @Seaneezy08
377324,0,2051873362,So I'm in a rich as area of west co and hookahs dope but I don't know anyone!  @itsdumdun @kpexi I lovee u primosssss u should come ;))
377395,0,2051888932,attempting to have dinner @TheCounter tonight in Kahala.  Lets see how long the wait will be 
377443,0,2051899989,my tummy hurts 
377597,0,2051931552,@InKatlinsPahnts hahahah cause i can;t tweet from my phone anymore 
377646,0,2051942394,@SelvinOrtiz still not working 
377788,0,2051969329,i need to remember the names of the coffees I like at Starbucks. Forget each time - and end up drinking Iced Caffe Latte - which I hate 
377875,0,2051984255,School-shopping yesterday that was totally cool-but today is soooooo tiring 
377972,0,2052003654,@YoSeLiN Ahhh no me escuchas  buuuu http://tinyurl.com/RadioCory
378059,0,2052024590,my ears are hurting 
378207,0,2052061473,@bone433 I can't get over all the cosmetic surgery. He is just a carnival. The bodyguards are so lovely---poor things.
378311,0,2052083235,"Spooning with my two best friends reminising great old times, sad that devin is leaving soon "
378543,0,2052133363,@ThisisFam1st I know  I'm goin hard on hos flow rt now.....if I wasn't rappin baby...I wld still b ridin Mercedes....LOL
378650,0,2052157064,"@whyshiroma that sux, sorry "
378670,0,2052160489,im cold  brrrrr!
378787,0,2052185833,Dude this movie is trippin me out! Hate being home alone!  I'm all looking out my windows and shit! Lol
378877,0,2052206724,@mahafreed my moms gone to delhi...missin her 
379052,0,2052249481,Bizness as usual~ I wanna go home and play Sims 3  rofl
379101,0,2052259544,at grandma's house. BORED 
379202,0,2052285588,"@ankita_gaba hain? abhi to tweet kiya about Killzone being an addiction? Anyways, I'm also in Twitter detox "
379238,0,2052292458,....BRACES  It sucks!
379301,0,2052308691,gotta love either's walk off  double! cant wait for kuroda pitch tomorrow. i gotta stay up and pick up my wife @ the airport @ 3 am
379412,0,2052334380,I don't feel good  
379647,0,2052389243,@carriehartford well summer is over now Carrie. Autumn is here 
379698,0,2052398853,@fionagmr hell yea....i wanted shaun to call me 
379856,0,2052436581,i need food. too bad im not at home  i miss my man and my cat.. is that weird? ha
379893,0,2052445464,@RainbowLights I just had to restart mine!!!  
379935,0,2052454979,"@ayudorama btw bb, i was wondering.. what's going to happen to the family song now?  it was created not long ago even.. t__t"
379991,0,2052467245,"satc the movieee, stil feel a wee bit sick "
380095,0,2052490622,@oasismark good on yer - I'm working 
380106,0,2052492475,Goooood morning Twitterbugs!! Hope you guys are feeling fresh today! I woke up super-energized and ready for the beach but the weather is 
380279,0,2052529476,@eboyer oh noooes! in any other circumstance i would've definitely taken her  bummer dudes!
380283,0,2052529961,stupid quaranteen. 
380304,0,2052532823,got super mega post tornado's immobilizer failed .key not authenticating.key duplication cost estimated 40K to 50K  DESP MONE DESP
380520,0,2052581674,@DanggItsDevin im so jealous  ahar. how wahs yourr day.? (:
380644,0,2052611765,@tgiminot omg  that is so sad. Please send her my condolences  Ill pray for her dad.
380711,0,2052624251,My Dom's now living in a family household + his kids are visiting. I don't know the next time we'll get to play/I'll get to sleep over. 
380887,0,2052664135,trying to study for my exams....but i seem to find it rather difficult..look how sunny it is outside 
380961,0,2052679392,woke up.. feeling ill 
381087,0,2052709019,At the hospital.  i feel so bad about jeremys car and i really hope hes ok.
381267,0,2052748308,i guess i m having &quot;Karele&quot; in lunch. Yeakh 
381273,0,2052749338,"I squished a spider in my sleep, now theres like a dead spider just chillin in my bed. HDSEHJSD  :/"
381451,0,2052787627,"Morning! Today no DLR, no Jubilee, no Poplar... Makes it really easy for me to go to Bethnal Green... "
381745,0,2052844110,wants to see the JB3D movie but no-one wants to go
381822,0,2052859047,@AlexisTai helluva read n first I heard of that..sho sux 
381826,0,2052859644,PIssed off 2 much going on!  very agrvated!!
381858,0,2052868983,want to wear burberry resort 2010 to a party tonight...don't even have chunky heels to copy it
381891,0,2052875537,"Arrived in Cape Town, its not raining but Table Mountain is in the fog "
381920,0,2052882193,Not really a good best friend  I have favorites... I can't help it! Sorry.
382098,0,2052921472,food writing course finished today.        
382133,0,2052929302,"I think I'm going to go to sleep, alone. Again. Boo "
382236,0,2052950194,Tonight I will be able to sleep under my sheets  As opposed to on top of them covered in a layer of sweat 
382362,0,2052977132,@ajaywatts Im allowed to feel hurt when im being attacked. Im a perosn who just wanted acceptance from a group too differnt i guess 
382521,0,2053008321,"@FlissTee you've done it again, best not to mention the words "
382565,0,2053016934,"@Leebella62 I wish God would help me deal with Guy fans, seesh. I give it all to HIm evryday. and still this."
382601,0,2053023070,I just don't make sense today.. 
382604,0,2053023727,@timlovejoy Not so good if you've come to the IoM to watch the first TT race though. Called off for today. Rossi now going round on Mon 
382636,0,2053031824,@Badge24 what is this dream you speak of? not a good one I assume  *hugs*
382828,0,2053076343,Bloody cold outside. It even started raining. Aren't we shortly into summer?!? And we have put on the heating again! 
382884,0,2053087978,Teenagers outside blasting red hot chili peppers and queens of the stone age. Argh. I just want to listen to Kasabian in peace. 
382981,0,2053105857,i've nothing to do today  what to do? what to do?
383022,0,2053114423,@sorcha69 Me too had a terrible night's sleep. Stayed up to watch The Terminator and then was over tired to sleep and woke again at 5!!
383170,0,2053143165,"Feels like a Sunday - oh and yay, the rain's back "
383182,0,2053144984,Sugarlips from christchurch is out  two Cousin Its are still in
383188,0,2053145840,Rob's &amp; Kirsten's twitters have been hacked.  http://plurk.com/p/ysike
383234,0,2053155328,boreddd |-) toy story 3 in cinemas in 2010. ill have to pay the 15+ price by then  haha.
383431,0,2053198120,What?? Ga bole pke make up duluw sampe senin? Ah menyesal tau gtu peelingnya nanti2 aja. bsk saya ada acara dokter...
383723,0,2053253656,Damn. Looks like we're going to have to forget the gig on the 24th.
383829,0,2053273168,just stay at home 
383907,0,2053302250,Whyyy can't I ever sleep passed 6am anymore?
384072,0,2053336360,@AlisonNeale So there is hope for me? Woke up this morning feeling worse and 12 yr old daughter now has it too
384150,0,2053350746,I'm becoming lame in my old age everyone else stayed out to party while I went home before midnight like a good little girl 
384185,0,2053358570,Thrown.. and thus broken the RB button.. on a 360 controller
384414,0,2053401257,"Yesterday, I was at an NBS branch. I saw Harry Potter books, of course. Unfortunately, my money is exclusive for school supplies only. "
